"COUNTRY","Country","EMPSTAT","Employment status","FREQUENCY","Frequency","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"LVA","Latvia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1697,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1659,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1658,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1644,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1664,,
"LVA","Latvia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1631,,
"LVA","Latvia","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1760,,
"LVA","Latvia","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1770,,
"LVA","Latvia","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1726,,
"LVA","Latvia","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1717,,
"LVA","Latvia","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1673,,
"LVA","Latvia","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1697,,
"LVA","Latvia","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1698,,
"LVA","Latvia","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1673,,
"LVA","Latvia","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1783,,
"LVA","Latvia","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1739,,
"LVA","Latvia","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1723,,
"LVA","Latvia","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1738,,
"LVA","Latvia","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1723,,
"LVA","Latvia","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1717,,
"LVA","Latvia","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1726,,
"LVA","Latvia","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1694,,
"LVA","Latvia","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1694,,
"LVA","Latvia","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1680,,
"LVA","Latvia","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1692,,
"LVA","Latvia","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1661,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2288.5,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2313.8,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2276.19999999999,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2199.4,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2189.5,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2215.9,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2243.59999999999,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2245.9,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2208.59999999999,,
"CRI","Costa Rica","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2156.3,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2362,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,2329,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2357,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,2350,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,2369,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,2352,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,2360,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,2387,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,2392,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,2348,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,2243.09999999999,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,2285.3,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,2233.4,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,2140.59999999999,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,2121.69999999999,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,2148.19999999999,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,2204.69999999999,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,2178.9,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,2121,,
"CRI","Costa Rica","TE","Total employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,2059.59999999999,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1432,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1413,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1392,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1376,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1398,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1393,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1395,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1407,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1420,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1407,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1433,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1434,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1422,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1416,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1416,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1418,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1432,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1419,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1419,,
"SWE","Sweden","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1406,,
"AUS","Australia","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1807,,
"AUS","Australia","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1788,,
"AUS","Australia","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1772,,
"AUS","Australia","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1774,,
"AUS","Australia","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1787,,
"AUS","Australia","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1788,,
"AUS","Australia","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1785,,
"AUS","Australia","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1781,,
"AUS","Australia","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1739,,
"AUS","Australia","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1772,,
"AUS","Australia","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1748,,
"AUS","Australia","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1770,,
"AUS","Australia","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1756,,
"AUS","Australia","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1759,,
"AUS","Australia","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1756,,
"AUS","Australia","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1730,,
"AUS","Australia","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1742,,
"AUS","Australia","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1731,,
"AUS","Australia","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1731,,
"AUS","Australia","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1720,,
"NOR","Norway","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1415,,
"NOR","Norway","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1387,,
"NOR","Norway","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1372,,
"NOR","Norway","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1358,,
"NOR","Norway","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1377,,
"NOR","Norway","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1381,,
"NOR","Norway","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1376,,
"NOR","Norway","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1383,,
"NOR","Norway","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1385,,
"NOR","Norway","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1369,,
"NOR","Norway","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1375,,
"NOR","Norway","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1380,,
"NOR","Norway","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1378,,
"NOR","Norway","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1368,,
"NOR","Norway","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1371,,
"NOR","Norway","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1374,,
"NOR","Norway","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1378,,
"NOR","Norway","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1364,,
"NOR","Norway","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1366,,
"NOR","Norway","DE","Dependent employment","A","Annual","2019","2019","HOUR","Hours","0","Units",,,1368,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,1663,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1634,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,1616,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1631,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1657,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1650,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1640,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1638,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1638,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1597,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1598,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1584,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1565,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1564,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1580,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1581,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1564,,
"CHE","Switzerland","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1552,,
"ISR","Israel","DE","Dependent employment","A","Annual","2000","2000","HOUR","Hours","0","Units",,,2022,,
"ISR","Israel","DE","Dependent employment","A","Annual","2001","2001","HOUR","Hours","0","Units",,,1986,,
"ISR","Israel","DE","Dependent employment","A","Annual","2002","2002","HOUR","Hours","0","Units",,,2004,,
"ISR","Israel","DE","Dependent employment","A","Annual","2003","2003","HOUR","Hours","0","Units",,,1985,,
"ISR","Israel","DE","Dependent employment","A","Annual","2004","2004","HOUR","Hours","0","Units",,,1963,,
"ISR","Israel","DE","Dependent employment","A","Annual","2005","2005","HOUR","Hours","0","Units",,,1958,,
"ISR","Israel","DE","Dependent employment","A","Annual","2006","2006","HOUR","Hours","0","Units",,,1945,,
"ISR","Israel","DE","Dependent employment","A","Annual","2007","2007","HOUR","Hours","0","Units",,,1955,,
"ISR","Israel","DE","Dependent employment","A","Annual","2008","2008","HOUR","Hours","0","Units",,,1950,,
"ISR","Israel","DE","Dependent employment","A","Annual","2009","2009","HOUR","Hours","0","Units",,,1955,,
"ISR","Israel","DE","Dependent employment","A","Annual","2010","2010","HOUR","Hours","0","Units",,,1950,,
"ISR","Israel","DE","Dependent employment","A","Annual","2011","2011","HOUR","Hours","0","Units",,,1944,,
"ISR","Israel","DE","Dependent employment","A","Annual","2012","2012","HOUR","Hours","0","Units",,,1916,,
"ISR","Israel","DE","Dependent employment","A","Annual","2013","2013","HOUR","Hours","0","Units",,,1909,,
"ISR","Israel","DE","Dependent employment","A","Annual","2014","2014","HOUR","Hours","0","Units",,,1901,,
"ISR","Israel","DE","Dependent employment","A","Annual","2015","2015","HOUR","Hours","0","Units",,,1900,,
"ISR","Israel","DE","Dependent employment","A","Annual","2016","2016","HOUR","Hours","0","Units",,,1923,,
"ISR","Israel","DE","Dependent employment","A","Annual","2017","2017","HOUR","Hours","0","Units",,,1924,,
"ISR","Israel","DE","Dependent employment","A","Annual","2018","2018","HOUR","Hours","0","Units",,,1919,,
