Entity,Code,Date,parks
Bulgaria,BGR,2020-10-18,21.857
Bulgaria,BGR,2020-10-19,19.143
Bulgaria,BGR,2020-10-20,20.429
Bulgaria,BGR,2020-10-21,19.143
Bulgaria,BGR,2020-10-22,18.714
Bulgaria,BGR,2020-10-23,19.714
Bulgaria,BGR,2020-10-24,21.571
Bulgaria,BGR,2020-10-25,17.143
Bulgaria,BGR,2020-10-26,17
Bulgaria,BGR,2020-10-27,16.857
Bulgaria,BGR,2020-10-28,15
Bulgaria,BGR,2020-10-29,12.143
Bulgaria,BGR,2020-10-30,7.714
Bulgaria,BGR,2020-10-31,1.857
Bulgaria,BGR,2020-11-01,5.429
Bulgaria,BGR,2020-11-02,4.429
Bulgaria,BGR,2020-11-03,1.143
Bulgaria,BGR,2020-11-04,-0.714
Bulgaria,BGR,2020-11-05,-2
Bulgaria,BGR,2020-11-06,-1.429
Bulgaria,BGR,2020-11-07,0.286
Bulgaria,BGR,2020-11-08,-1.143
Bulgaria,BGR,2020-11-09,-3.143
Bulgaria,BGR,2020-11-10,-3.286
Bulgaria,BGR,2020-11-11,-4.143
Bulgaria,BGR,2020-11-12,-4.714
Bulgaria,BGR,2020-11-13,-6.571
Bulgaria,BGR,2020-11-14,-7
Bulgaria,BGR,2020-11-15,-7
Bulgaria,BGR,2020-11-16,-6.714
Bulgaria,BGR,2020-11-17,-6.429
Bulgaria,BGR,2020-11-18,-7.571
Bulgaria,BGR,2020-11-19,-8.429
Bulgaria,BGR,2020-11-20,-8.143
Bulgaria,BGR,2020-11-21,-11.714
Bulgaria,BGR,2020-11-22,-13.143
Bulgaria,BGR,2020-11-23,-13.857
Bulgaria,BGR,2020-11-24,-14.714
Burkina Faso,BFA,2020-02-17,-2.667
Burkina Faso,BFA,2020-02-18,-1.75
Burkina Faso,BFA,2020-02-19,-2.4
Burkina Faso,BFA,2020-02-20,-3.5
Burkina Faso,BFA,2020-02-21,-4.429
Burkina Faso,BFA,2020-02-22,-5.714
Burkina Faso,BFA,2020-02-23,-6.286
Burkina Faso,BFA,2020-02-24,-6.714
Burkina Faso,BFA,2020-02-25,-7.429
Burkina Faso,BFA,2020-02-26,-7.429
Burkina Faso,BFA,2020-02-27,-6.571
Burkina Faso,BFA,2020-02-28,-5.286
Burkina Faso,BFA,2020-02-29,-4.286
Burkina Faso,BFA,2020-03-01,-2.429
Burkina Faso,BFA,2020-03-02,-1.857
Burkina Faso,BFA,2020-03-03,-1
Burkina Faso,BFA,2020-03-04,-0.143
Burkina Faso,BFA,2020-03-05,-0.143
Burkina Faso,BFA,2020-03-06,-1.143
Burkina Faso,BFA,2020-03-07,-1.143
Burkina Faso,BFA,2020-03-08,-2.429
Burkina Faso,BFA,2020-03-09,-3.714
Burkina Faso,BFA,2020-03-10,-3.857
Burkina Faso,BFA,2020-03-11,-4.571
Burkina Faso,BFA,2020-03-12,-5
Burkina Faso,BFA,2020-03-13,-4.571
Burkina Faso,BFA,2020-03-14,-4.857
Burkina Faso,BFA,2020-03-15,-4.571
Burkina Faso,BFA,2020-03-16,-4
Burkina Faso,BFA,2020-03-17,-4.857
Burkina Faso,BFA,2020-03-18,-5
Burkina Faso,BFA,2020-03-19,-5.714
Burkina Faso,BFA,2020-03-20,-7.143
Burkina Faso,BFA,2020-03-21,-9
Burkina Faso,BFA,2020-03-22,-11.143
Burkina Faso,BFA,2020-03-23,-12
Burkina Faso,BFA,2020-03-24,-13.286
Burkina Faso,BFA,2020-03-25,-14.286
Burkina Faso,BFA,2020-03-26,-15.571
Burkina Faso,BFA,2020-03-27,-15.714
Burkina Faso,BFA,2020-03-28,-16
Burkina Faso,BFA,2020-03-29,-16.143
Burkina Faso,BFA,2020-03-30,-17.143
Burkina Faso,BFA,2020-03-31,-16.857
Burkina Faso,BFA,2020-04-01,-16.714
Burkina Faso,BFA,2020-04-02,-16.571
Burkina Faso,BFA,2020-04-03,-16.286
Burkina Faso,BFA,2020-04-04,-15.571
Burkina Faso,BFA,2020-04-05,-15.143
Burkina Faso,BFA,2020-04-06,-14.429
Burkina Faso,BFA,2020-04-07,-15.286
Burkina Faso,BFA,2020-04-08,-16.143
Burkina Faso,BFA,2020-04-09,-16.286
Burkina Faso,BFA,2020-04-10,-17.286
Burkina Faso,BFA,2020-04-11,-17.714
Burkina Faso,BFA,2020-04-12,-17.571
Burkina Faso,BFA,2020-04-13,-18.571
Burkina Faso,BFA,2020-04-14,-18.143
Burkina Faso,BFA,2020-04-15,-17.714
Burkina Faso,BFA,2020-04-16,-17.429
Burkina Faso,BFA,2020-04-17,-16.857
Burkina Faso,BFA,2020-04-18,-17.286
Burkina Faso,BFA,2020-04-19,-17.857
Burkina Faso,BFA,2020-04-20,-17
Burkina Faso,BFA,2020-04-21,-15.857
Burkina Faso,BFA,2020-04-22,-15.286
Burkina Faso,BFA,2020-04-23,-14.571
Burkina Faso,BFA,2020-04-24,-14.143
Burkina Faso,BFA,2020-04-25,-13.714
Burkina Faso,BFA,2020-04-26,-13
Burkina Faso,BFA,2020-04-27,-12.571
Burkina Faso,BFA,2020-04-28,-13.143
Burkina Faso,BFA,2020-04-29,-13.571
Burkina Faso,BFA,2020-04-30,-13.429
Burkina Faso,BFA,2020-05-01,-14.143
Burkina Faso,BFA,2020-05-02,-13.571
Burkina Faso,BFA,2020-05-03,-13.714
Burkina Faso,BFA,2020-05-04,-13.571
Burkina Faso,BFA,2020-05-05,-13.571
Burkina Faso,BFA,2020-05-06,-13.143
Burkina Faso,BFA,2020-05-07,-13
Burkina Faso,BFA,2020-05-08,-11.286
Burkina Faso,BFA,2020-05-09,-10.857
Burkina Faso,BFA,2020-05-10,-10.571
Burkina Faso,BFA,2020-05-11,-10.857
Burkina Faso,BFA,2020-05-12,-10.714
Burkina Faso,BFA,2020-05-13,-10.143
Burkina Faso,BFA,2020-05-14,-9.714
Burkina Faso,BFA,2020-05-15,-9.857
Burkina Faso,BFA,2020-05-16,-9.429
Burkina Faso,BFA,2020-05-17,-9.286
Burkina Faso,BFA,2020-05-18,-9.143
Burkina Faso,BFA,2020-05-19,-9.286
Burkina Faso,BFA,2020-05-20,-9.143
Burkina Faso,BFA,2020-05-21,-10
Burkina Faso,BFA,2020-05-22,-9.143
Burkina Faso,BFA,2020-05-23,-9.429
Burkina Faso,BFA,2020-05-24,-7.571
Burkina Faso,BFA,2020-05-25,-7.429
Burkina Faso,BFA,2020-05-26,-6.143
Burkina Faso,BFA,2020-05-27,-5.714
Burkina Faso,BFA,2020-05-28,-4.143
Burkina Faso,BFA,2020-05-29,-4.429
Burkina Faso,BFA,2020-05-30,-4.429
Burkina Faso,BFA,2020-05-31,-4.571
Burkina Faso,BFA,2020-06-01,-3.286
Burkina Faso,BFA,2020-06-02,-2.571
Burkina Faso,BFA,2020-06-03,-1.143
Burkina Faso,BFA,2020-06-04,-0.714
Burkina Faso,BFA,2020-06-05,-0.286
Burkina Faso,BFA,2020-06-06,0.286
Burkina Faso,BFA,2020-06-07,-0.143
Burkina Faso,BFA,2020-06-08,-0.429
Burkina Faso,BFA,2020-06-09,-1.571
Burkina Faso,BFA,2020-06-10,-2.429
Burkina Faso,BFA,2020-06-11,-2.857
Burkina Faso,BFA,2020-06-12,-2.571
Burkina Faso,BFA,2020-06-13,-1
Burkina Faso,BFA,2020-06-14,-0.714
Burkina Faso,BFA,2020-06-15,-0.857
Burkina Faso,BFA,2020-06-16,0.143
Burkina Faso,BFA,2020-06-17,0.429
Burkina Faso,BFA,2020-06-18,0
Burkina Faso,BFA,2020-06-19,0.143
Burkina Faso,BFA,2020-06-20,-1
Burkina Faso,BFA,2020-06-21,-0.143
Burkina Faso,BFA,2020-06-22,-0.143
Burkina Faso,BFA,2020-06-23,-0.571
Burkina Faso,BFA,2020-06-24,-0.429
Burkina Faso,BFA,2020-06-25,0
Burkina Faso,BFA,2020-06-26,0.286
Burkina Faso,BFA,2020-06-27,0.857
Burkina Faso,BFA,2020-06-28,-0.857
Burkina Faso,BFA,2020-06-29,0.286
Burkina Faso,BFA,2020-06-30,1.571
Burkina Faso,BFA,2020-07-01,1.714
Burkina Faso,BFA,2020-07-02,2.714
Burkina Faso,BFA,2020-07-03,3
Burkina Faso,BFA,2020-07-04,3
Burkina Faso,BFA,2020-07-05,5.429
Burkina Faso,BFA,2020-07-06,4.857
Burkina Faso,BFA,2020-07-07,4.286
Burkina Faso,BFA,2020-07-08,4
Burkina Faso,BFA,2020-07-09,3.571
Burkina Faso,BFA,2020-07-10,2.857
Burkina Faso,BFA,2020-07-11,3.143
Burkina Faso,BFA,2020-07-12,3.143
Burkina Faso,BFA,2020-07-13,2.857
Burkina Faso,BFA,2020-07-14,1.857
Burkina Faso,BFA,2020-07-15,0.286
Burkina Faso,BFA,2020-07-16,-0.571
Burkina Faso,BFA,2020-07-17,-0.714
Burkina Faso,BFA,2020-07-18,-1.714
Burkina Faso,BFA,2020-07-19,-2.571
Burkina Faso,BFA,2020-07-20,-2.286
Burkina Faso,BFA,2020-07-21,-2.429
Burkina Faso,BFA,2020-07-22,-1.286
Burkina Faso,BFA,2020-07-23,-0.286
Burkina Faso,BFA,2020-07-24,0.429
Burkina Faso,BFA,2020-07-25,2
Burkina Faso,BFA,2020-07-26,3.571
Burkina Faso,BFA,2020-07-27,3.571
Burkina Faso,BFA,2020-07-28,4
Burkina Faso,BFA,2020-07-29,5.143
Burkina Faso,BFA,2020-07-30,5.429
Burkina Faso,BFA,2020-07-31,4.857
Burkina Faso,BFA,2020-08-01,3.714
Burkina Faso,BFA,2020-08-02,2.857
Burkina Faso,BFA,2020-08-03,3.429
Burkina Faso,BFA,2020-08-04,4.143
Burkina Faso,BFA,2020-08-05,3.143
Burkina Faso,BFA,2020-08-06,3.714
Burkina Faso,BFA,2020-08-07,5.429
Burkina Faso,BFA,2020-08-08,8.429
Burkina Faso,BFA,2020-08-09,10.429
Burkina Faso,BFA,2020-08-10,12.143
Burkina Faso,BFA,2020-08-11,12.714
Burkina Faso,BFA,2020-08-12,15
Burkina Faso,BFA,2020-08-13,15
Burkina Faso,BFA,2020-08-14,14
Burkina Faso,BFA,2020-08-15,12.286
Burkina Faso,BFA,2020-08-16,10.857
Burkina Faso,BFA,2020-08-17,10.167
Burkina Faso,BFA,2020-08-18,10.6
Burkina Faso,BFA,2020-08-19,8.75
Burkina Faso,BFA,2020-08-20,9
Burkina Faso,BFA,2020-09-13,42.667
Burkina Faso,BFA,2020-09-14,45
Burkina Faso,BFA,2020-09-15,45.6
Burkina Faso,BFA,2020-09-16,47.167
Burkina Faso,BFA,2020-09-17,47.429
Burkina Faso,BFA,2020-09-18,48.714
Burkina Faso,BFA,2020-09-19,49.571
Burkina Faso,BFA,2020-09-20,49.571
Burkina Faso,BFA,2020-09-21,48
Burkina Faso,BFA,2020-09-22,46.714
Burkina Faso,BFA,2020-09-23,43.714
Burkina Faso,BFA,2020-09-24,40
Burkina Faso,BFA,2020-09-25,37.857
Burkina Faso,BFA,2020-09-26,35.571
Burkina Faso,BFA,2020-09-27,33
Burkina Faso,BFA,2020-09-28,31
Burkina Faso,BFA,2020-09-29,29.857
Burkina Faso,BFA,2020-09-30,28.714
Burkina Faso,BFA,2020-10-01,26.857
Burkina Faso,BFA,2020-10-02,24.429
Burkina Faso,BFA,2020-10-03,20.857
Burkina Faso,BFA,2020-10-04,18.571
Burkina Faso,BFA,2020-10-05,16.857
Burkina Faso,BFA,2020-10-06,14.571
Burkina Faso,BFA,2020-10-07,14.143
Burkina Faso,BFA,2020-10-08,14.857
Burkina Faso,BFA,2020-10-09,15
Burkina Faso,BFA,2020-10-10,15.571
Burkina Faso,BFA,2020-10-11,17.286
Burkina Faso,BFA,2020-10-12,18.429
Burkina Faso,BFA,2020-10-13,19.286
Burkina Faso,BFA,2020-10-14,19.857
Burkina Faso,BFA,2020-10-15,19.143
Burkina Faso,BFA,2020-10-16,19.714
Burkina Faso,BFA,2020-10-17,21
Burkina Faso,BFA,2020-10-18,21.143
Burkina Faso,BFA,2020-10-19,21.143
Burkina Faso,BFA,2020-10-20,21.286
Burkina Faso,BFA,2020-10-21,22.714
Burkina Faso,BFA,2020-10-22,24.857
Burkina Faso,BFA,2020-10-23,26.714
Burkina Faso,BFA,2020-10-24,29.429
Burkina Faso,BFA,2020-10-25,31.571
Burkina Faso,BFA,2020-10-26,34.143
Burkina Faso,BFA,2020-10-27,35.429
Burkina Faso,BFA,2020-10-28,36.714
Burkina Faso,BFA,2020-10-29,36.429
Burkina Faso,BFA,2020-10-30,36.429
Burkina Faso,BFA,2020-10-31,34.571
Burkina Faso,BFA,2020-11-01,33.286
Burkina Faso,BFA,2020-11-02,30.714
Burkina Faso,BFA,2020-11-03,31
Burkina Faso,BFA,2020-11-04,28.571
Burkina Faso,BFA,2020-11-05,28.286
Burkina Faso,BFA,2020-11-06,28.429
Burkina Faso,BFA,2020-11-07,28.429
Burkina Faso,BFA,2020-11-08,28.714
Burkina Faso,BFA,2020-11-09,29.714
Burkina Faso,BFA,2020-11-10,29
Burkina Faso,BFA,2020-11-11,28.429
Burkina Faso,BFA,2020-11-12,28.714
Burkina Faso,BFA,2020-11-13,27.714
Burkina Faso,BFA,2020-11-14,27.429
Burkina Faso,BFA,2020-11-15,27.286
Burkina Faso,BFA,2020-11-16,26.571
Burkina Faso,BFA,2020-11-17,26.714
Burkina Faso,BFA,2020-11-18,27.143
Burkina Faso,BFA,2020-11-19,26.714
Burkina Faso,BFA,2020-11-20,26.714
Burkina Faso,BFA,2020-11-21,26.286
Burkina Faso,BFA,2020-11-22,25.143
Burkina Faso,BFA,2020-11-23,25.429
Burkina Faso,BFA,2020-11-24,24.714
Cambodia,KHM,2020-02-17,1.333
Cambodia,KHM,2020-02-18,0.75
Cambodia,KHM,2020-02-19,0.6
Cambodia,KHM,2020-02-20,0.5
Cambodia,KHM,2020-02-21,0.714
Cambodia,KHM,2020-02-22,0.714
Cambodia,KHM,2020-02-23,0.571
Cambodia,KHM,2020-02-24,0.143
Cambodia,KHM,2020-02-25,-0.143
Cambodia,KHM,2020-02-26,0
Cambodia,KHM,2020-02-27,0
Cambodia,KHM,2020-02-28,-0.286
Cambodia,KHM,2020-02-29,-0.714
Cambodia,KHM,2020-03-01,-0.714
Cambodia,KHM,2020-03-02,-0.571
Cambodia,KHM,2020-03-03,-0.286
Cambodia,KHM,2020-03-04,-0.143
Cambodia,KHM,2020-03-05,0.143
Cambodia,KHM,2020-03-06,0.143
Cambodia,KHM,2020-03-07,0
Cambodia,KHM,2020-03-08,0
Cambodia,KHM,2020-03-09,-0.143
Cambodia,KHM,2020-03-10,-1
Cambodia,KHM,2020-03-11,-2
Cambodia,KHM,2020-03-12,-3
Cambodia,KHM,2020-03-13,-3.714
Cambodia,KHM,2020-03-14,-5.143
Cambodia,KHM,2020-03-15,-7.429
Cambodia,KHM,2020-03-16,-9.143
Cambodia,KHM,2020-03-17,-10.857
Cambodia,KHM,2020-03-18,-12.714
Cambodia,KHM,2020-03-19,-14.714
Cambodia,KHM,2020-03-20,-17
Cambodia,KHM,2020-03-21,-19.143
Cambodia,KHM,2020-03-22,-21
Cambodia,KHM,2020-03-23,-22.571
Cambodia,KHM,2020-03-24,-23.857
Cambodia,KHM,2020-03-25,-25
Cambodia,KHM,2020-03-26,-26.143
Cambodia,KHM,2020-03-27,-27
Cambodia,KHM,2020-03-28,-27.714
Cambodia,KHM,2020-03-29,-28.143
Cambodia,KHM,2020-03-30,-28.571
Cambodia,KHM,2020-03-31,-28.571
Cambodia,KHM,2020-04-01,-28.571
Cambodia,KHM,2020-04-02,-28.429
Cambodia,KHM,2020-04-03,-28
Cambodia,KHM,2020-04-04,-27.286
Cambodia,KHM,2020-04-05,-27.143
Cambodia,KHM,2020-04-06,-26.857
Cambodia,KHM,2020-04-07,-26.857
Cambodia,KHM,2020-04-08,-26.571
Cambodia,KHM,2020-04-09,-26.714
Cambodia,KHM,2020-04-10,-27.286
Cambodia,KHM,2020-04-11,-28.143
Cambodia,KHM,2020-04-12,-28.857
Cambodia,KHM,2020-04-13,-29.571
Cambodia,KHM,2020-04-14,-29.571
Cambodia,KHM,2020-04-15,-29.714
Cambodia,KHM,2020-04-16,-29.571
Cambodia,KHM,2020-04-17,-29.286
Cambodia,KHM,2020-04-18,-28.714
Cambodia,KHM,2020-04-19,-27.714
Cambodia,KHM,2020-04-20,-26.857
Cambodia,KHM,2020-04-21,-26.429
Cambodia,KHM,2020-04-22,-26.286
Cambodia,KHM,2020-04-23,-26
Cambodia,KHM,2020-04-24,-25.714
Cambodia,KHM,2020-04-25,-25.429
Cambodia,KHM,2020-04-26,-25
Cambodia,KHM,2020-04-27,-24.857
Cambodia,KHM,2020-04-28,-24.714
Cambodia,KHM,2020-04-29,-23.857
Cambodia,KHM,2020-04-30,-22.571
Cambodia,KHM,2020-05-01,-20.571
Cambodia,KHM,2020-05-02,-19.143
Cambodia,KHM,2020-05-03,-18.429
Cambodia,KHM,2020-05-04,-18
Cambodia,KHM,2020-05-05,-17.429
Cambodia,KHM,2020-05-06,-16.429
Cambodia,KHM,2020-05-07,-16.857
Cambodia,KHM,2020-05-08,-18
Cambodia,KHM,2020-05-09,-17.714
Cambodia,KHM,2020-05-10,-16.143
Cambodia,KHM,2020-05-11,-14.714
Cambodia,KHM,2020-05-12,-14.286
Cambodia,KHM,2020-05-13,-14.714
Cambodia,KHM,2020-05-14,-13
Cambodia,KHM,2020-05-15,-12.143
Cambodia,KHM,2020-05-16,-11.571
Cambodia,KHM,2020-05-17,-12.571
Cambodia,KHM,2020-05-18,-13
Cambodia,KHM,2020-05-19,-13.714
Cambodia,KHM,2020-05-20,-14.286
Cambodia,KHM,2020-05-21,-15.286
Cambodia,KHM,2020-05-22,-16
Cambodia,KHM,2020-05-23,-16.714
Cambodia,KHM,2020-05-24,-16
Cambodia,KHM,2020-05-25,-16.286
Cambodia,KHM,2020-05-26,-16.286
Cambodia,KHM,2020-05-27,-15.714
Cambodia,KHM,2020-05-28,-16
Cambodia,KHM,2020-05-29,-15.429
Cambodia,KHM,2020-05-30,-15
Cambodia,KHM,2020-05-31,-15.714
Cambodia,KHM,2020-06-01,-15.429
Cambodia,KHM,2020-06-02,-14.857
Cambodia,KHM,2020-06-03,-15.143
Cambodia,KHM,2020-06-04,-15.143
Cambodia,KHM,2020-06-05,-15.286
Cambodia,KHM,2020-06-06,-15.143
Cambodia,KHM,2020-06-07,-13.857
Cambodia,KHM,2020-06-08,-13.857
Cambodia,KHM,2020-06-09,-13.714
Cambodia,KHM,2020-06-10,-15
Cambodia,KHM,2020-06-11,-15
Cambodia,KHM,2020-06-12,-15.286
Cambodia,KHM,2020-06-13,-16.571
Cambodia,KHM,2020-06-14,-17.714
Cambodia,KHM,2020-06-15,-17.857
Cambodia,KHM,2020-06-16,-18.143
Cambodia,KHM,2020-06-17,-17.286
Cambodia,KHM,2020-06-18,-15.286
Cambodia,KHM,2020-06-19,-14.143
Cambodia,KHM,2020-06-20,-12.714
Cambodia,KHM,2020-06-21,-12.714
Cambodia,KHM,2020-06-22,-13
Cambodia,KHM,2020-06-23,-12.714
Cambodia,KHM,2020-06-24,-12.286
Cambodia,KHM,2020-06-25,-14.571
Cambodia,KHM,2020-06-26,-15.286
Cambodia,KHM,2020-06-27,-15.286
Cambodia,KHM,2020-06-28,-14.429
Cambodia,KHM,2020-06-29,-14.571
Cambodia,KHM,2020-06-30,-14.714
Cambodia,KHM,2020-07-01,-14.286
Cambodia,KHM,2020-07-02,-15.286
Cambodia,KHM,2020-07-03,-15.429
Cambodia,KHM,2020-07-04,-15.571
Cambodia,KHM,2020-07-05,-15.143
Cambodia,KHM,2020-07-06,-14.857
Cambodia,KHM,2020-07-07,-15
Cambodia,KHM,2020-07-08,-15.143
Cambodia,KHM,2020-07-09,-13.857
Cambodia,KHM,2020-07-10,-13.571
Cambodia,KHM,2020-07-11,-13.714
Cambodia,KHM,2020-07-12,-15
Cambodia,KHM,2020-07-13,-14.714
Cambodia,KHM,2020-07-14,-14.571
Cambodia,KHM,2020-07-15,-14.571
Cambodia,KHM,2020-07-16,-14.714
Cambodia,KHM,2020-07-17,-15.143
Cambodia,KHM,2020-07-18,-15.429
Cambodia,KHM,2020-07-19,-14.857
Cambodia,KHM,2020-07-20,-15.143
Cambodia,KHM,2020-07-21,-15.429
Cambodia,KHM,2020-07-22,-15.857
Cambodia,KHM,2020-07-23,-16
Cambodia,KHM,2020-07-24,-16.429
Cambodia,KHM,2020-07-25,-16
Cambodia,KHM,2020-07-26,-16.286
Cambodia,KHM,2020-07-27,-16
Cambodia,KHM,2020-07-28,-15.571
Cambodia,KHM,2020-07-29,-15.714
Cambodia,KHM,2020-07-30,-15.571
Cambodia,KHM,2020-07-31,-15.714
Cambodia,KHM,2020-08-01,-16.714
Cambodia,KHM,2020-08-02,-18.143
Cambodia,KHM,2020-08-03,-19.143
Cambodia,KHM,2020-08-04,-19.143
Cambodia,KHM,2020-08-05,-20
Cambodia,KHM,2020-08-06,-21.286
Cambodia,KHM,2020-08-07,-21.143
Cambodia,KHM,2020-08-08,-20.857
Cambodia,KHM,2020-08-09,-19.143
Cambodia,KHM,2020-08-10,-18.143
Cambodia,KHM,2020-08-11,-17.714
Cambodia,KHM,2020-08-12,-15.714
Cambodia,KHM,2020-08-13,-14.429
Cambodia,KHM,2020-08-14,-14.286
Cambodia,KHM,2020-08-15,-13.429
Cambodia,KHM,2020-08-16,-12.429
Cambodia,KHM,2020-08-17,-8.286
Cambodia,KHM,2020-08-18,-3.429
Cambodia,KHM,2020-08-19,1.429
Cambodia,KHM,2020-08-20,6.429
Cambodia,KHM,2020-08-21,10.857
Cambodia,KHM,2020-08-22,12
Cambodia,KHM,2020-08-23,11.143
Cambodia,KHM,2020-08-24,7
Cambodia,KHM,2020-08-25,2.143
Cambodia,KHM,2020-08-26,-2.857
Cambodia,KHM,2020-08-27,-7.143
Cambodia,KHM,2020-08-28,-11.143
Cambodia,KHM,2020-08-29,-12.571
Cambodia,KHM,2020-08-30,-12.714
Cambodia,KHM,2020-08-31,-12.857
Cambodia,KHM,2020-09-01,-13.714
Cambodia,KHM,2020-09-02,-15
Cambodia,KHM,2020-09-03,-14.857
Cambodia,KHM,2020-09-04,-14.429
Cambodia,KHM,2020-09-05,-14.143
Cambodia,KHM,2020-09-06,-14
Cambodia,KHM,2020-09-07,-13.857
Cambodia,KHM,2020-09-08,-12.571
Cambodia,KHM,2020-09-09,-11.429
Cambodia,KHM,2020-09-10,-11.143
Cambodia,KHM,2020-09-11,-10.429
Cambodia,KHM,2020-09-12,-10.143
Cambodia,KHM,2020-09-13,-10
Cambodia,KHM,2020-09-14,-9.714
Cambodia,KHM,2020-09-15,-8.714
Cambodia,KHM,2020-09-16,-5.286
Cambodia,KHM,2020-09-17,-1.143
Cambodia,KHM,2020-09-18,0.429
Cambodia,KHM,2020-09-19,-0.714
Cambodia,KHM,2020-09-20,-1.857
Cambodia,KHM,2020-09-21,-2.143
Cambodia,KHM,2020-09-22,-3.857
Cambodia,KHM,2020-09-23,-7.143
Cambodia,KHM,2020-09-24,-11.714
Cambodia,KHM,2020-09-25,-14.286
Cambodia,KHM,2020-09-26,-13.286
Cambodia,KHM,2020-09-27,-14.286
Cambodia,KHM,2020-09-28,-14.143
Cambodia,KHM,2020-09-29,-13.857
Cambodia,KHM,2020-09-30,-14.714
Cambodia,KHM,2020-10-01,-15.429
Cambodia,KHM,2020-10-02,-16.857
Cambodia,KHM,2020-10-03,-18.143
Cambodia,KHM,2020-10-04,-17.857
Cambodia,KHM,2020-10-05,-19.571
Cambodia,KHM,2020-10-06,-20.429
Cambodia,KHM,2020-10-07,-21
Cambodia,KHM,2020-10-08,-20.714
Cambodia,KHM,2020-10-09,-20.429
Cambodia,KHM,2020-10-10,-21.286
Cambodia,KHM,2020-10-11,-21.857
Cambodia,KHM,2020-10-12,-21.429
Cambodia,KHM,2020-10-13,-22.143
Cambodia,KHM,2020-10-14,-22.143
Cambodia,KHM,2020-10-15,-23.429
Cambodia,KHM,2020-10-16,-24.429
Cambodia,KHM,2020-10-17,-25.286
Cambodia,KHM,2020-10-18,-25.857
Cambodia,KHM,2020-10-19,-26
Cambodia,KHM,2020-10-20,-25.286
Cambodia,KHM,2020-10-21,-24.857
Cambodia,KHM,2020-10-22,-23.571
Cambodia,KHM,2020-10-23,-21.429
Cambodia,KHM,2020-10-24,-18.857
Cambodia,KHM,2020-10-25,-16.429
Cambodia,KHM,2020-10-26,-15
Cambodia,KHM,2020-10-27,-14.143
Cambodia,KHM,2020-10-28,-13.429
Cambodia,KHM,2020-10-29,-12
Cambodia,KHM,2020-10-30,-8.429
Cambodia,KHM,2020-10-31,-5
Cambodia,KHM,2020-11-01,-2.286
Cambodia,KHM,2020-11-02,-2.286
Cambodia,KHM,2020-11-03,-2.857
Cambodia,KHM,2020-11-04,-3.429
Cambodia,KHM,2020-11-05,-4.429
Cambodia,KHM,2020-11-06,-8.286
Cambodia,KHM,2020-11-07,-12.143
Cambodia,KHM,2020-11-08,-14.286
Cambodia,KHM,2020-11-09,-13
Cambodia,KHM,2020-11-10,-13.286
Cambodia,KHM,2020-11-11,-14
Cambodia,KHM,2020-11-12,-15
Cambodia,KHM,2020-11-13,-15.429
Cambodia,KHM,2020-11-14,-15.857
Cambodia,KHM,2020-11-15,-17.143
Cambodia,KHM,2020-11-16,-19.286
Cambodia,KHM,2020-11-17,-19
Cambodia,KHM,2020-11-18,-18.286
Cambodia,KHM,2020-11-19,-17.857
Cambodia,KHM,2020-11-20,-18
Cambodia,KHM,2020-11-21,-17.857
Cambodia,KHM,2020-11-22,-17.429
Cambodia,KHM,2020-11-23,-17
Cambodia,KHM,2020-11-24,-17
Cameroon,CMR,2020-02-17,0.667
Cameroon,CMR,2020-02-18,0.25
Cameroon,CMR,2020-02-19,0
Cameroon,CMR,2020-02-20,-0.333
Cameroon,CMR,2020-02-21,-0.143
Cameroon,CMR,2020-02-22,-0.857
Cameroon,CMR,2020-02-23,-1.571
Cameroon,CMR,2020-02-24,-2
Cameroon,CMR,2020-02-25,-2
Cameroon,CMR,2020-02-26,-1.714
Cameroon,CMR,2020-02-27,-1.143
Cameroon,CMR,2020-02-28,-0.571
Cameroon,CMR,2020-02-29,-0.286
Cameroon,CMR,2020-03-01,0.571
Cameroon,CMR,2020-03-02,1.143
Cameroon,CMR,2020-03-03,1.429
Cameroon,CMR,2020-03-04,1.714
Cameroon,CMR,2020-03-05,1.571
Cameroon,CMR,2020-03-06,1.571
Cameroon,CMR,2020-03-07,2
Cameroon,CMR,2020-03-08,3
Cameroon,CMR,2020-03-09,2.571
Cameroon,CMR,2020-03-10,2.286
Cameroon,CMR,2020-03-11,2
Cameroon,CMR,2020-03-12,1.857
Cameroon,CMR,2020-03-13,1.429
Cameroon,CMR,2020-03-14,1
Cameroon,CMR,2020-03-15,-0.429
Cameroon,CMR,2020-03-16,0.143
Cameroon,CMR,2020-03-17,0.143
Cameroon,CMR,2020-03-18,-0.286
Cameroon,CMR,2020-03-19,-1.714
Cameroon,CMR,2020-03-20,-4.143
Cameroon,CMR,2020-03-21,-6.714
Cameroon,CMR,2020-03-22,-9.286
Cameroon,CMR,2020-03-23,-11.857
Cameroon,CMR,2020-03-24,-14.714
Cameroon,CMR,2020-03-25,-16.571
Cameroon,CMR,2020-03-26,-17.429
Cameroon,CMR,2020-03-27,-17.429
Cameroon,CMR,2020-03-28,-17.571
Cameroon,CMR,2020-03-29,-17.429
Cameroon,CMR,2020-03-30,-17.571
Cameroon,CMR,2020-03-31,-17
Cameroon,CMR,2020-04-01,-17.571
Cameroon,CMR,2020-04-02,-18
Cameroon,CMR,2020-04-03,-18.429
Cameroon,CMR,2020-04-04,-18.857
