Entity,Code,Date,international_travel_controls
Algeria,DZA,2020-04-18,4
Algeria,DZA,2020-04-19,4
Algeria,DZA,2020-04-20,4
Algeria,DZA,2020-04-21,4
Algeria,DZA,2020-04-22,4
Algeria,DZA,2020-04-23,4
Algeria,DZA,2020-04-24,4
Algeria,DZA,2020-04-25,4
Algeria,DZA,2020-04-26,4
Algeria,DZA,2020-04-27,4
Algeria,DZA,2020-04-28,4
Algeria,DZA,2020-04-29,4
Algeria,DZA,2020-04-30,4
Algeria,DZA,2020-05-01,4
Algeria,DZA,2020-05-02,4
Algeria,DZA,2020-05-03,4
Algeria,DZA,2020-05-04,4
Algeria,DZA,2020-05-05,4
Algeria,DZA,2020-05-06,4
Algeria,DZA,2020-05-07,4
Algeria,DZA,2020-05-08,4
Algeria,DZA,2020-05-09,4
Algeria,DZA,2020-05-10,4
Algeria,DZA,2020-05-11,4
Algeria,DZA,2020-05-12,4
Algeria,DZA,2020-05-13,4
Algeria,DZA,2020-05-14,4
Algeria,DZA,2020-05-15,4
Algeria,DZA,2020-05-16,4
Algeria,DZA,2020-05-17,4
Algeria,DZA,2020-05-18,4
Algeria,DZA,2020-05-19,4
Algeria,DZA,2020-05-20,4
Algeria,DZA,2020-05-21,4
Algeria,DZA,2020-05-22,4
Algeria,DZA,2020-05-23,4
Algeria,DZA,2020-05-24,4
Algeria,DZA,2020-05-25,4
Algeria,DZA,2020-05-26,4
Algeria,DZA,2020-05-27,4
Algeria,DZA,2020-05-28,4
Algeria,DZA,2020-05-29,4
Algeria,DZA,2020-05-30,4
Algeria,DZA,2020-05-31,4
Algeria,DZA,2020-06-01,4
Algeria,DZA,2020-06-02,4
Algeria,DZA,2020-06-03,4
Algeria,DZA,2020-06-04,4
Algeria,DZA,2020-06-05,4
Algeria,DZA,2020-06-06,4
Algeria,DZA,2020-06-07,4
Algeria,DZA,2020-06-08,4
Algeria,DZA,2020-06-09,4
Algeria,DZA,2020-06-10,4
Algeria,DZA,2020-06-11,4
Algeria,DZA,2020-06-12,4
Algeria,DZA,2020-06-13,4
Algeria,DZA,2020-06-14,4
Algeria,DZA,2020-06-15,4
Algeria,DZA,2020-06-16,4
Algeria,DZA,2020-06-17,4
Algeria,DZA,2020-06-18,4
Algeria,DZA,2020-06-19,4
Algeria,DZA,2020-06-20,4
Algeria,DZA,2020-06-21,4
Algeria,DZA,2020-06-22,4
Algeria,DZA,2020-06-23,4
Algeria,DZA,2020-06-24,4
Algeria,DZA,2020-06-25,4
Algeria,DZA,2020-06-26,4
Algeria,DZA,2020-06-27,4
Algeria,DZA,2020-06-28,4
Algeria,DZA,2020-06-29,4
Algeria,DZA,2020-06-30,4
Algeria,DZA,2020-07-01,4
Algeria,DZA,2020-07-02,4
Algeria,DZA,2020-07-03,4
Algeria,DZA,2020-07-04,4
Algeria,DZA,2020-07-05,4
Algeria,DZA,2020-07-06,4
Algeria,DZA,2020-07-07,4
Algeria,DZA,2020-07-08,4
Algeria,DZA,2020-07-09,4
Algeria,DZA,2020-07-10,4
Algeria,DZA,2020-07-11,4
Algeria,DZA,2020-07-12,4
Algeria,DZA,2020-07-13,4
Algeria,DZA,2020-07-14,4
Algeria,DZA,2020-07-15,4
Algeria,DZA,2020-07-16,4
Algeria,DZA,2020-07-17,4
Algeria,DZA,2020-07-18,4
Algeria,DZA,2020-07-19,4
Algeria,DZA,2020-07-20,4
Algeria,DZA,2020-07-21,4
Algeria,DZA,2020-07-22,4
Algeria,DZA,2020-07-23,4
Algeria,DZA,2020-07-24,4
Algeria,DZA,2020-07-25,4
Algeria,DZA,2020-07-26,4
Algeria,DZA,2020-07-27,4
Algeria,DZA,2020-07-28,4
Algeria,DZA,2020-07-29,4
Algeria,DZA,2020-07-30,4
Algeria,DZA,2020-07-31,4
Algeria,DZA,2020-08-01,4
Algeria,DZA,2020-08-02,4
Algeria,DZA,2020-08-03,4
Algeria,DZA,2020-08-04,4
Algeria,DZA,2020-08-05,4
Algeria,DZA,2020-08-06,4
Algeria,DZA,2020-08-07,4
Algeria,DZA,2020-08-08,4
Algeria,DZA,2020-08-09,4
Algeria,DZA,2020-08-10,4
Algeria,DZA,2020-08-11,4
Algeria,DZA,2020-08-12,4
Algeria,DZA,2020-08-13,4
Algeria,DZA,2020-08-14,4
Algeria,DZA,2020-08-15,4
Algeria,DZA,2020-08-16,4
Algeria,DZA,2020-08-17,4
Algeria,DZA,2020-08-18,4
Algeria,DZA,2020-08-19,4
Algeria,DZA,2020-08-20,4
Algeria,DZA,2020-08-21,4
Algeria,DZA,2020-08-22,4
Algeria,DZA,2020-08-23,4
Algeria,DZA,2020-08-24,4
Algeria,DZA,2020-08-25,4
Algeria,DZA,2020-08-26,4
Algeria,DZA,2020-08-27,4
Algeria,DZA,2020-08-28,4
Algeria,DZA,2020-08-29,4
Algeria,DZA,2020-08-30,4
Algeria,DZA,2020-08-31,4
Algeria,DZA,2020-09-01,4
Algeria,DZA,2020-09-02,4
Algeria,DZA,2020-09-03,4
Algeria,DZA,2020-09-04,4
Algeria,DZA,2020-09-05,4
Algeria,DZA,2020-09-06,4
Algeria,DZA,2020-09-07,4
Algeria,DZA,2020-09-08,4
Algeria,DZA,2020-09-09,4
Algeria,DZA,2020-09-10,4
Algeria,DZA,2020-09-11,4
Algeria,DZA,2020-09-12,4
Algeria,DZA,2020-09-13,4
Algeria,DZA,2020-09-14,4
Algeria,DZA,2020-09-15,4
Algeria,DZA,2020-09-16,4
Algeria,DZA,2020-09-17,4
Algeria,DZA,2020-09-18,4
Algeria,DZA,2020-09-19,4
Algeria,DZA,2020-09-20,4
Algeria,DZA,2020-09-21,4
Algeria,DZA,2020-09-22,4
Algeria,DZA,2020-09-23,4
Algeria,DZA,2020-09-24,4
Algeria,DZA,2020-09-25,4
Algeria,DZA,2020-09-26,4
Algeria,DZA,2020-09-27,4
Algeria,DZA,2020-09-28,4
Algeria,DZA,2020-09-29,4
Algeria,DZA,2020-09-30,4
Algeria,DZA,2020-10-01,4
Algeria,DZA,2020-10-02,4
Algeria,DZA,2020-10-03,4
Algeria,DZA,2020-10-04,4
Algeria,DZA,2020-10-05,4
Algeria,DZA,2020-10-06,4
Algeria,DZA,2020-10-07,4
Algeria,DZA,2020-10-08,4
Algeria,DZA,2020-10-09,4
Algeria,DZA,2020-10-10,4
Algeria,DZA,2020-10-11,4
Algeria,DZA,2020-10-12,4
Algeria,DZA,2020-10-13,4
Algeria,DZA,2020-10-14,4
Algeria,DZA,2020-10-15,4
Algeria,DZA,2020-10-16,4
Algeria,DZA,2020-10-17,4
Algeria,DZA,2020-10-18,4
Algeria,DZA,2020-10-19,4
Algeria,DZA,2020-10-20,4
Algeria,DZA,2020-10-21,4
Algeria,DZA,2020-10-22,4
Algeria,DZA,2020-10-23,4
Algeria,DZA,2020-10-24,4
Algeria,DZA,2020-10-25,4
Algeria,DZA,2020-10-26,4
Algeria,DZA,2020-10-27,4
Algeria,DZA,2020-10-28,4
Algeria,DZA,2020-10-29,4
Algeria,DZA,2020-10-30,4
Algeria,DZA,2020-10-31,4
Algeria,DZA,2020-11-01,4
Algeria,DZA,2020-11-02,4
Algeria,DZA,2020-11-03,4
Algeria,DZA,2020-11-04,4
Algeria,DZA,2020-11-05,4
Algeria,DZA,2020-11-06,4
Algeria,DZA,2020-11-07,4
Algeria,DZA,2020-11-08,4
Algeria,DZA,2020-11-09,4
Algeria,DZA,2020-11-10,4
Algeria,DZA,2020-11-11,4
Algeria,DZA,2020-11-12,4
Algeria,DZA,2020-11-13,4
Algeria,DZA,2020-11-14,4
Algeria,DZA,2020-11-15,4
Algeria,DZA,2020-11-16,4
Algeria,DZA,2020-11-17,4
Algeria,DZA,2020-11-18,4
Algeria,DZA,2020-11-19,4
Algeria,DZA,2020-11-20,4
Algeria,DZA,2020-11-21,4
Andorra,AND,2020-01-01,0
Andorra,AND,2020-01-02,0
Andorra,AND,2020-01-03,0
Andorra,AND,2020-01-04,0
Andorra,AND,2020-01-05,0
Andorra,AND,2020-01-06,0
Andorra,AND,2020-01-07,0
Andorra,AND,2020-01-08,0
Andorra,AND,2020-01-09,0
Andorra,AND,2020-01-10,0
Andorra,AND,2020-01-11,0
Andorra,AND,2020-01-12,0
Andorra,AND,2020-01-13,0
Andorra,AND,2020-01-14,0
Andorra,AND,2020-01-15,0
Andorra,AND,2020-01-16,0
Andorra,AND,2020-01-17,0
Andorra,AND,2020-01-18,0
Andorra,AND,2020-01-19,0
Andorra,AND,2020-01-20,0
Andorra,AND,2020-01-21,0
Andorra,AND,2020-01-22,0
Andorra,AND,2020-01-23,0
Andorra,AND,2020-01-24,0
Andorra,AND,2020-01-25,0
Andorra,AND,2020-01-26,0
Andorra,AND,2020-01-27,0
Andorra,AND,2020-01-28,0
Andorra,AND,2020-01-29,0
Andorra,AND,2020-01-30,0
Andorra,AND,2020-01-31,0
Andorra,AND,2020-02-01,0
Andorra,AND,2020-02-02,0
Andorra,AND,2020-02-03,0
Andorra,AND,2020-02-04,0
Andorra,AND,2020-02-05,0
Andorra,AND,2020-02-06,0
Andorra,AND,2020-02-07,0
Andorra,AND,2020-02-08,0
Andorra,AND,2020-02-09,0
Andorra,AND,2020-02-10,0
Andorra,AND,2020-02-11,0
Andorra,AND,2020-02-12,0
Andorra,AND,2020-02-13,0
Andorra,AND,2020-02-14,0
Andorra,AND,2020-02-15,0
Andorra,AND,2020-02-16,0
Andorra,AND,2020-02-17,0
Andorra,AND,2020-02-18,0
Andorra,AND,2020-02-19,0
Andorra,AND,2020-02-20,0
Andorra,AND,2020-02-21,0
Andorra,AND,2020-02-22,0
Andorra,AND,2020-02-23,0
Andorra,AND,2020-02-24,0
Andorra,AND,2020-02-25,0
Andorra,AND,2020-02-26,0
Andorra,AND,2020-02-27,0
Andorra,AND,2020-02-28,0
Andorra,AND,2020-02-29,0
Andorra,AND,2020-03-01,0
Andorra,AND,2020-03-02,0
Andorra,AND,2020-03-03,0
Andorra,AND,2020-03-04,0
Andorra,AND,2020-03-05,0
Andorra,AND,2020-03-06,0
Andorra,AND,2020-03-07,0
Andorra,AND,2020-03-08,0
Andorra,AND,2020-03-09,0
Andorra,AND,2020-03-10,0
Andorra,AND,2020-03-11,0
Andorra,AND,2020-03-12,0
Andorra,AND,2020-03-13,0
Andorra,AND,2020-03-14,0
Andorra,AND,2020-03-15,0
Andorra,AND,2020-03-16,0
Andorra,AND,2020-03-17,0
Andorra,AND,2020-03-18,0
Andorra,AND,2020-03-19,0
Andorra,AND,2020-03-20,0
Andorra,AND,2020-03-21,0
Andorra,AND,2020-03-22,0
Andorra,AND,2020-03-23,0
Andorra,AND,2020-03-24,0
Andorra,AND,2020-03-25,0
Andorra,AND,2020-03-26,0
Andorra,AND,2020-03-27,0
Andorra,AND,2020-03-28,0
Andorra,AND,2020-03-29,0
Andorra,AND,2020-03-30,0
Andorra,AND,2020-03-31,0
Andorra,AND,2020-04-01,0
Andorra,AND,2020-04-02,0
Andorra,AND,2020-04-03,0
Andorra,AND,2020-04-04,0
Andorra,AND,2020-04-05,0
Andorra,AND,2020-04-06,0
Andorra,AND,2020-04-07,0
Andorra,AND,2020-04-08,3
Andorra,AND,2020-04-09,3
Andorra,AND,2020-04-10,3
Andorra,AND,2020-04-11,3
Andorra,AND,2020-04-12,3
Andorra,AND,2020-04-13,3
Andorra,AND,2020-04-14,3
Andorra,AND,2020-04-15,3
Andorra,AND,2020-04-16,3
Andorra,AND,2020-04-17,3
Andorra,AND,2020-04-18,3
Andorra,AND,2020-04-19,3
Andorra,AND,2020-04-20,3
Andorra,AND,2020-04-21,3
Andorra,AND,2020-04-22,3
Andorra,AND,2020-04-23,3
Andorra,AND,2020-04-24,3
Andorra,AND,2020-04-25,3
Andorra,AND,2020-04-26,3
Andorra,AND,2020-04-27,3
Andorra,AND,2020-04-28,3
Andorra,AND,2020-04-29,3
Andorra,AND,2020-04-30,3
Andorra,AND,2020-05-01,3
Andorra,AND,2020-05-02,3
Andorra,AND,2020-05-03,3
Andorra,AND,2020-05-04,3
Andorra,AND,2020-05-05,3
Andorra,AND,2020-05-06,3
Andorra,AND,2020-05-07,3
Andorra,AND,2020-05-08,3
Andorra,AND,2020-05-09,3
Andorra,AND,2020-05-10,3
Andorra,AND,2020-05-11,2
Andorra,AND,2020-05-12,2
Andorra,AND,2020-05-13,2
Andorra,AND,2020-05-14,2
Andorra,AND,2020-05-15,2
Andorra,AND,2020-05-16,2
Andorra,AND,2020-05-17,2
Andorra,AND,2020-05-18,2
Andorra,AND,2020-05-19,2
Andorra,AND,2020-05-20,2
Andorra,AND,2020-05-21,2
Andorra,AND,2020-05-22,2
Andorra,AND,2020-05-23,2
Andorra,AND,2020-05-24,2
Andorra,AND,2020-05-25,2
Andorra,AND,2020-05-26,2
Andorra,AND,2020-05-27,2
Andorra,AND,2020-05-28,2
Andorra,AND,2020-05-29,2
Andorra,AND,2020-05-30,2
Andorra,AND,2020-05-31,2
Andorra,AND,2020-06-01,2
Andorra,AND,2020-06-02,2
Andorra,AND,2020-06-03,2
Andorra,AND,2020-06-04,2
Andorra,AND,2020-06-05,2
Andorra,AND,2020-06-06,2
Andorra,AND,2020-06-07,2
Andorra,AND,2020-06-08,2
Andorra,AND,2020-06-09,2
Andorra,AND,2020-06-10,2
Andorra,AND,2020-06-11,2
Andorra,AND,2020-06-12,2
Andorra,AND,2020-06-13,2
Andorra,AND,2020-06-14,2
Andorra,AND,2020-06-15,2
Andorra,AND,2020-06-16,2
Andorra,AND,2020-06-17,2
Andorra,AND,2020-06-18,2
Andorra,AND,2020-06-19,2
Andorra,AND,2020-06-20,2
Andorra,AND,2020-06-21,2
Andorra,AND,2020-06-22,2
Andorra,AND,2020-06-23,2
Andorra,AND,2020-06-24,2
Andorra,AND,2020-06-25,2
Andorra,AND,2020-06-26,2
Andorra,AND,2020-06-27,2
Andorra,AND,2020-06-28,2
Andorra,AND,2020-06-29,2
Andorra,AND,2020-06-30,2
Andorra,AND,2020-07-01,2
Andorra,AND,2020-07-02,2
Andorra,AND,2020-07-03,2
Andorra,AND,2020-07-04,2
Andorra,AND,2020-07-05,2
Andorra,AND,2020-07-06,2
Andorra,AND,2020-07-07,2
Andorra,AND,2020-07-08,2
Andorra,AND,2020-07-09,2
Andorra,AND,2020-07-10,2
Andorra,AND,2020-07-11,2
Andorra,AND,2020-07-12,2
Andorra,AND,2020-07-13,2
Andorra,AND,2020-07-14,2
Andorra,AND,2020-07-15,2
Andorra,AND,2020-07-16,2
Andorra,AND,2020-07-17,2
Andorra,AND,2020-07-18,2
Andorra,AND,2020-07-19,2
Andorra,AND,2020-07-20,2
Andorra,AND,2020-07-21,2
Andorra,AND,2020-07-22,2
Andorra,AND,2020-07-23,2
Andorra,AND,2020-07-24,2
Andorra,AND,2020-07-25,2
Andorra,AND,2020-07-26,2
Andorra,AND,2020-07-27,2
Andorra,AND,2020-07-28,2
Andorra,AND,2020-07-29,2
Andorra,AND,2020-07-30,2
Andorra,AND,2020-07-31,2
Andorra,AND,2020-08-01,2
Andorra,AND,2020-08-02,2
Andorra,AND,2020-08-03,2
Andorra,AND,2020-08-04,2
Andorra,AND,2020-08-05,2
Andorra,AND,2020-08-06,2
Andorra,AND,2020-08-07,2
Andorra,AND,2020-08-08,2
Andorra,AND,2020-08-09,2
Andorra,AND,2020-08-10,2
Andorra,AND,2020-08-11,2
Andorra,AND,2020-08-12,2
Andorra,AND,2020-08-13,2
Andorra,AND,2020-08-14,2
Andorra,AND,2020-08-15,2
Andorra,AND,2020-08-16,2
Andorra,AND,2020-08-17,2
Andorra,AND,2020-08-18,2
Andorra,AND,2020-08-19,2
Andorra,AND,2020-08-20,2
Andorra,AND,2020-08-21,2
Andorra,AND,2020-08-22,2
Andorra,AND,2020-08-23,2
Andorra,AND,2020-08-24,2
Andorra,AND,2020-08-25,2
Andorra,AND,2020-08-26,2
Andorra,AND,2020-08-27,2
Andorra,AND,2020-08-28,2
Andorra,AND,2020-08-29,2
Andorra,AND,2020-08-30,2
Andorra,AND,2020-08-31,2
Andorra,AND,2020-09-01,2
Andorra,AND,2020-09-02,2
Andorra,AND,2020-09-03,2
Andorra,AND,2020-09-04,2
Andorra,AND,2020-09-05,2
Andorra,AND,2020-09-06,2
Andorra,AND,2020-09-07,2
Andorra,AND,2020-09-08,2
Andorra,AND,2020-09-09,2
Andorra,AND,2020-09-10,2
Andorra,AND,2020-09-11,2
Andorra,AND,2020-09-12,2
Andorra,AND,2020-09-13,2
Andorra,AND,2020-09-14,2
Andorra,AND,2020-09-15,2
Andorra,AND,2020-09-16,2
Andorra,AND,2020-09-17,2
Andorra,AND,2020-09-18,2
Andorra,AND,2020-09-19,2
Andorra,AND,2020-09-20,2
Andorra,AND,2020-09-21,2
Andorra,AND,2020-09-22,2
Andorra,AND,2020-09-23,2
Andorra,AND,2020-09-24,2
Andorra,AND,2020-09-25,2
Andorra,AND,2020-09-26,2
Andorra,AND,2020-09-27,2
Andorra,AND,2020-09-28,2
Andorra,AND,2020-09-29,2
Andorra,AND,2020-09-30,2
Andorra,AND,2020-10-01,2
Andorra,AND,2020-10-02,2
Andorra,AND,2020-10-03,2
Andorra,AND,2020-10-04,2
Andorra,AND,2020-10-05,2
Andorra,AND,2020-10-06,2
Andorra,AND,2020-10-07,2
Andorra,AND,2020-10-08,2
Andorra,AND,2020-10-09,2
Andorra,AND,2020-10-10,2
Andorra,AND,2020-10-11,2
Andorra,AND,2020-10-12,2
Andorra,AND,2020-10-13,2
Andorra,AND,2020-10-14,2
Andorra,AND,2020-10-15,2
Andorra,AND,2020-10-16,2
Andorra,AND,2020-10-17,2
Andorra,AND,2020-10-18,2
Andorra,AND,2020-10-19,2
Andorra,AND,2020-10-20,2
Andorra,AND,2020-10-21,2
Andorra,AND,2020-10-22,2
Andorra,AND,2020-10-23,2
Andorra,AND,2020-10-24,2
Andorra,AND,2020-10-25,2
Andorra,AND,2020-10-26,2
Andorra,AND,2020-10-27,2
Andorra,AND,2020-10-28,2
Andorra,AND,2020-10-29,2
Andorra,AND,2020-10-30,2
Andorra,AND,2020-10-31,2
Andorra,AND,2020-11-01,2
Andorra,AND,2020-11-02,2
Andorra,AND,2020-11-03,2
Andorra,AND,2020-11-04,2
Andorra,AND,2020-11-05,2
Andorra,AND,2020-11-06,2
Andorra,AND,2020-11-07,2
Andorra,AND,2020-11-08,2
Andorra,AND,2020-11-09,2
Andorra,AND,2020-11-10,2
Andorra,AND,2020-11-11,2
Andorra,AND,2020-11-12,2
Andorra,AND,2020-11-13,2
Andorra,AND,2020-11-14,2
Andorra,AND,2020-11-15,2
Andorra,AND,2020-11-16,2
Andorra,AND,2020-11-17,2
Andorra,AND,2020-11-18,2
Andorra,AND,2020-11-19,2
Andorra,AND,2020-11-20,2
Andorra,AND,2020-11-21,2
Andorra,AND,2020-11-22,2
Andorra,AND,2020-11-23,2
Andorra,AND,2020-11-24,2
Angola,AGO,2020-01-01,0
Angola,AGO,2020-01-02,0
Angola,AGO,2020-01-03,0
Angola,AGO,2020-01-04,0
Angola,AGO,2020-01-05,0
Angola,AGO,2020-01-06,0
Angola,AGO,2020-01-07,0
Angola,AGO,2020-01-08,0
Angola,AGO,2020-01-09,0
Angola,AGO,2020-01-10,0
Angola,AGO,2020-01-11,0
Angola,AGO,2020-01-12,0
Angola,AGO,2020-01-13,0
Angola,AGO,2020-01-14,0
Angola,AGO,2020-01-15,0
Angola,AGO,2020-01-16,0
Angola,AGO,2020-01-17,0
Angola,AGO,2020-01-18,0
Angola,AGO,2020-01-19,0
Angola,AGO,2020-01-20,0
Angola,AGO,2020-01-21,0
Angola,AGO,2020-01-22,0
Angola,AGO,2020-01-23,0
Angola,AGO,2020-01-24,0
Angola,AGO,2020-01-25,0
Angola,AGO,2020-01-26,0
Angola,AGO,2020-01-27,0
Angola,AGO,2020-01-28,0
Angola,AGO,2020-01-29,0
Angola,AGO,2020-01-30,0
Angola,AGO,2020-01-31,0
Angola,AGO,2020-02-01,0
Angola,AGO,2020-02-02,0
Angola,AGO,2020-02-03,0
Angola,AGO,2020-02-04,0
Angola,AGO,2020-02-05,0
Angola,AGO,2020-02-06,2
Angola,AGO,2020-02-07,2
Angola,AGO,2020-02-08,2
Angola,AGO,2020-02-09,2
Angola,AGO,2020-02-10,2
Angola,AGO,2020-02-11,2
Angola,AGO,2020-02-12,2
Angola,AGO,2020-02-13,2
Angola,AGO,2020-02-14,2
Angola,AGO,2020-02-15,2
Angola,AGO,2020-02-16,2
Angola,AGO,2020-02-17,2
Angola,AGO,2020-02-18,2
Angola,AGO,2020-02-19,2
Angola,AGO,2020-02-20,2
Angola,AGO,2020-02-21,2
Angola,AGO,2020-02-22,2
Angola,AGO,2020-02-23,2
Angola,AGO,2020-02-24,2
Angola,AGO,2020-02-25,2
Angola,AGO,2020-02-26,2
Angola,AGO,2020-02-27,2
Angola,AGO,2020-02-28,2
Angola,AGO,2020-02-29,2
Angola,AGO,2020-03-01,3
Angola,AGO,2020-03-02,3
Angola,AGO,2020-03-03,3
Angola,AGO,2020-03-04,3
Angola,AGO,2020-03-05,3
Angola,AGO,2020-03-06,3
Angola,AGO,2020-03-07,3
Angola,AGO,2020-03-08,3
Angola,AGO,2020-03-09,3
Angola,AGO,2020-03-10,3
Angola,AGO,2020-03-11,3
Angola,AGO,2020-03-12,3
Angola,AGO,2020-03-13,3
Angola,AGO,2020-03-14,3
Angola,AGO,2020-03-15,3
Angola,AGO,2020-03-16,3
Angola,AGO,2020-03-17,3
Angola,AGO,2020-03-18,3
Angola,AGO,2020-03-19,3
Angola,AGO,2020-03-20,4
Angola,AGO,2020-03-21,4
Angola,AGO,2020-03-22,4
Angola,AGO,2020-03-23,4
Angola,AGO,2020-03-24,4
Angola,AGO,2020-03-25,4
Angola,AGO,2020-03-26,4
Angola,AGO,2020-03-27,4
Angola,AGO,2020-03-28,4
Angola,AGO,2020-03-29,4
Angola,AGO,2020-03-30,4
Angola,AGO,2020-03-31,4
Angola,AGO,2020-04-01,4
Angola,AGO,2020-04-02,4
Angola,AGO,2020-04-03,4
Angola,AGO,2020-04-04,4
Angola,AGO,2020-04-05,4
Angola,AGO,2020-04-06,4
Angola,AGO,2020-04-07,4
Angola,AGO,2020-04-08,4
Angola,AGO,2020-04-09,4
Angola,AGO,2020-04-10,4
Angola,AGO,2020-04-11,4
Angola,AGO,2020-04-12,4
Angola,AGO,2020-04-13,4
Angola,AGO,2020-04-14,4
Angola,AGO,2020-04-15,4
Angola,AGO,2020-04-16,4
Angola,AGO,2020-04-17,4
Angola,AGO,2020-04-18,4
Angola,AGO,2020-04-19,4
Angola,AGO,2020-04-20,4
Angola,AGO,2020-04-21,4
Angola,AGO,2020-04-22,4
Angola,AGO,2020-04-23,4
Angola,AGO,2020-04-24,4
Angola,AGO,2020-04-25,4
Angola,AGO,2020-04-26,4
Angola,AGO,2020-04-27,4
Angola,AGO,2020-04-28,4
Angola,AGO,2020-04-29,4
Angola,AGO,2020-04-30,4
Angola,AGO,2020-05-01,4
Angola,AGO,2020-05-02,4
Angola,AGO,2020-05-03,4
Angola,AGO,2020-05-04,4
Angola,AGO,2020-05-05,4
Angola,AGO,2020-05-06,4
Angola,AGO,2020-05-07,4
Angola,AGO,2020-05-08,4
Angola,AGO,2020-05-09,4
Angola,AGO,2020-05-10,4
Angola,AGO,2020-05-11,4
Angola,AGO,2020-05-12,4
Angola,AGO,2020-05-13,4
Angola,AGO,2020-05-14,4
Angola,AGO,2020-05-15,4
Angola,AGO,2020-05-16,4
Angola,AGO,2020-05-17,4
Angola,AGO,2020-05-18,4
Angola,AGO,2020-05-19,4
Angola,AGO,2020-05-20,4
Angola,AGO,2020-05-21,4
Angola,AGO,2020-05-22,4
Angola,AGO,2020-05-23,4
Angola,AGO,2020-05-24,4
Angola,AGO,2020-05-25,4
Angola,AGO,2020-05-26,4
Angola,AGO,2020-05-27,4
Angola,AGO,2020-05-28,4
Angola,AGO,2020-05-29,4
Angola,AGO,2020-05-30,4
Angola,AGO,2020-05-31,4
Angola,AGO,2020-06-01,4
Angola,AGO,2020-06-02,4
Angola,AGO,2020-06-03,4
Angola,AGO,2020-06-04,4
Angola,AGO,2020-06-05,4
Angola,AGO,2020-06-06,4
Angola,AGO,2020-06-07,4
Angola,AGO,2020-06-08,4
Angola,AGO,2020-06-09,4
Angola,AGO,2020-06-10,4
Angola,AGO,2020-06-11,4
Angola,AGO,2020-06-12,4
Angola,AGO,2020-06-13,4
Angola,AGO,2020-06-14,4
Angola,AGO,2020-06-15,4
Angola,AGO,2020-06-16,4
Angola,AGO,2020-06-17,4
Angola,AGO,2020-06-18,4
Angola,AGO,2020-06-19,4
Angola,AGO,2020-06-20,4
Angola,AGO,2020-06-21,4
Angola,AGO,2020-06-22,4
Angola,AGO,2020-06-23,4
Angola,AGO,2020-06-24,4
Angola,AGO,2020-06-25,4
Angola,AGO,2020-06-26,4
Angola,AGO,2020-06-27,4
Angola,AGO,2020-06-28,4
Angola,AGO,2020-06-29,4
Angola,AGO,2020-06-30,4
Angola,AGO,2020-07-01,4
Angola,AGO,2020-07-02,4
Angola,AGO,2020-07-03,4
Angola,AGO,2020-07-04,4
Angola,AGO,2020-07-05,4
Angola,AGO,2020-07-06,4
Angola,AGO,2020-07-07,4
Angola,AGO,2020-07-08,4
Angola,AGO,2020-07-09,4
Angola,AGO,2020-07-10,4
Angola,AGO,2020-07-11,4
Angola,AGO,2020-07-12,4
Angola,AGO,2020-07-13,4
Angola,AGO,2020-07-14,4
Angola,AGO,2020-07-15,4
Angola,AGO,2020-07-16,4
Angola,AGO,2020-07-17,4
Angola,AGO,2020-07-18,4
Angola,AGO,2020-07-19,4
Angola,AGO,2020-07-20,4
Angola,AGO,2020-07-21,4
Angola,AGO,2020-07-22,4
Angola,AGO,2020-07-23,4
Angola,AGO,2020-07-24,4
Angola,AGO,2020-07-25,4
Angola,AGO,2020-07-26,4
Angola,AGO,2020-07-27,4
Angola,AGO,2020-07-28,4
Angola,AGO,2020-07-29,4
Angola,AGO,2020-07-30,4
Angola,AGO,2020-07-31,4
Angola,AGO,2020-08-01,4
Angola,AGO,2020-08-02,4
Angola,AGO,2020-08-03,4
Angola,AGO,2020-08-04,4
Angola,AGO,2020-08-05,4
Angola,AGO,2020-08-06,4
Angola,AGO,2020-08-07,4
Angola,AGO,2020-08-08,4
Angola,AGO,2020-08-09,4
Angola,AGO,2020-08-10,4
Angola,AGO,2020-08-11,4
Angola,AGO,2020-08-12,4
Angola,AGO,2020-08-13,4
Angola,AGO,2020-08-14,4
Angola,AGO,2020-08-15,4
Angola,AGO,2020-08-16,4
Angola,AGO,2020-08-17,4
Angola,AGO,2020-08-18,4
Angola,AGO,2020-08-19,4
Angola,AGO,2020-08-20,4
Angola,AGO,2020-08-21,4
Angola,AGO,2020-08-22,4
Angola,AGO,2020-08-23,4
Angola,AGO,2020-08-24,4
Angola,AGO,2020-08-25,4
Angola,AGO,2020-08-26,4
Angola,AGO,2020-08-27,4
Angola,AGO,2020-08-28,4
Angola,AGO,2020-08-29,4
Angola,AGO,2020-08-30,4
Angola,AGO,2020-08-31,4
Angola,AGO,2020-09-01,4
Angola,AGO,2020-09-02,4
Angola,AGO,2020-09-03,4
Angola,AGO,2020-09-04,4
Angola,AGO,2020-09-05,4
Angola,AGO,2020-09-06,4
Angola,AGO,2020-09-07,4
Angola,AGO,2020-09-08,4
Angola,AGO,2020-09-09,4
Angola,AGO,2020-09-10,4
Angola,AGO,2020-09-11,4
Angola,AGO,2020-09-12,4
Angola,AGO,2020-09-13,4
Angola,AGO,2020-09-14,4
Angola,AGO,2020-09-15,4
Angola,AGO,2020-09-16,2
Angola,AGO,2020-09-17,2
Angola,AGO,2020-09-18,2
